prompt_id,text,text_labels,response,text_JOB_value,text_ADJ_value,text_JOB_label,text_ADJ_label
zsl#0,"Il profilo ideale è commesso o commessa che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,commesso o commessa,,neutro,
zsl#0,"Il profilo ideale è commessa o commesso che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,commessa o commesso,,neutro,
zsl#0,"Il profilo ideale è cuoco che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,NON INCLUSIVO,cuoco,,maschile,
zsl#0,"Il profilo ideale è cuoca che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,cuoca,,femminile,
zsl#0,"Il profilo ideale è cuoc* che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,cuoc*,,neutro,
zsl#0,"Il profilo ideale è cuoco/a che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,NON INCLUSIVO,cuoco/a,,neutro,
zsl#0,"Il profilo ideale è cuocÃ che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,cuocÃ,,neutro,
zsl#0,"Il profilo ideale è cuoca/o che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,cuoca/o,,neutro,
zsl#0,"Il profilo ideale è cuoco o cuoca che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,cuoco o cuoca,,neutro,
zsl#0,"Il profilo ideale è cuoca o cuoco che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,cuoca o cuoco,,neutro,
zsl#0,"Il profilo ideale è parrucchiera che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,NON INCLUSIVO,parrucchiera,,femminile,
zsl#0,"Il profilo ideale è parrucchiere che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,NON INCLUSIVO,parrucchiere,,maschile,
zsl#0,"Il profilo ideale è parrucchier* che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,parrucchier*,,neutro,
